Line,Time,Stime,Lat,Lon,PM10,Temp,Humi
1.3,20.3.2018 17:9:29,0,69.632164,18.959419,16,0,34
1.4,20.3.2018 17:9:31,0,69.632217,18.959455,16.2,0,33.9
1.4,20.3.2018 17:9:32,0,69.632247,18.959482,16.2,0,33.9
1.4,20.3.2018 17:9:34,0,69.632301,18.959535,16.1,-0.1,34.1
1.4,20.3.2018 17:9:35,0,69.632339,18.959571,16.5,-0.1,34.1
1.5,20.3.2018 17:9:37,0,69.632392,18.959648,16.9,0,34.1
1.5,20.3.2018 17:9:38,0,69.632423,18.95969,16.9,0,34.1
0.9,20.3.2018 17:9:4,0,69.631385,18.958724,1.7,-0.2,33.1
1.5,20.3.2018 17:9:40,0,69.632476,18.959762,16.9,-0.2,33.6
1.5,20.3.2018 17:9:41,0,69.632492,18.959781,16.9,-0.2,33.6
1.5,20.3.2018 17:9:43,0,69.632514,18.959819,17,-0.1,33.6
1.5,20.3.2018 17:9:45,0,69.632545,18.959861,17,-0.1,33.7
1.5,20.3.2018 17:9:46,0,69.632553,18.959886,17,-0.1,33.7
1.5,20.3.2018 17:9:48,0,69.632575,18.959936,16.9,0,33.7
1.5,20.3.2018 17:9:49,0,69.632591,18.959962,16.9,0,33.7
0.8,20.3.2018 17:9:5,0,69.631416,18.958763,1.7,-0.2,33.1
1.5,20.3.2018 17:9:51,0,69.632629,18.960023,16.9,-0.1,33.6
1.5,20.3.2018 17:9:52,0,69.632637,18.960048,16.9,-0.1,33.6
1.4,20.3.2018 17:9:54,0,69.632675,18.960086,16.9,-0.1,33.6
1.5,20.3.2018 17:9:55,0,69.63269,18.960113,18.8,-0.1,33.6
1.7,20.3.2018 17:9:57,0,69.63272,18.960155,22.5,-0.1,33.7
1.7,20.3.2018 17:9:58,0,69.632728,18.960176,22.7,-0.1,33.7
0.8,20.3.2018 17:9:7,0,69.631477,18.958841,1.7,-0.1,33.7
0.8,20.3.2018 17:9:8,0,69.631507,18.958866,1.6,-0.1,33.7
